Country_Name,Country Code,Series_Name,Series Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Rwanda,RWA,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,9.115161421,9.114089073,9.114089073
Rwanda,RWA,Access to electricity (% of population),ATEP,0.408376098,1.054141283,2.207452536,3.359886885,6.2,5.644247532,6.767235279,7.871469021,8.952478409,4.8,11.04835415,12.08371258,6,14.18719196,9.7,10.8,17.5,15.2,19.8,22.8,29.37,34.1,34.71657181
Rwanda,RWA,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,Total natural resources rents (% of GDP),NRPGDP,12.55576733,11.12756195,10.86994914,7.683707113,5.994262672,6.281732682,7.512273909,10.51217854,7.987277899,6.687298285,5.274931367,6.097540757,8.144190228,6.837688322,6.212173441,6.545105792,6.17790026,6.178907012,6.355689108,6.045666265,5.98633487,5.819315602,4.022617648
Samoa,WSM,CO2 emissions (metric tons per capita),CO2PC,0.728408261,0.745896971,0.763785951,0.781520543,0.81977484,0.836298121,0.831486279,0.867762728,0.841855647,0.897739349,0.912310091,0.946733243,0.980465233,1.013334706,1.00574351,1.075831204,1.047226688,1.038281852,1.087388995,1.212776403,1.262955252,,
Samoa,WSM,CO2 emissions (kt),CO2T,124.678,128.345,132.012,135.679,143.013,146.68,146.68,154.014,150.347,161.348,165.015,172.349,179.683,187.017,187.017,201.685,198.018,198.018,209.019,234.688,245.689,,
Samoa,WSM,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,288.65266,306.32102,299.83159,305.64793,318.53193,324.44327,314.98397,314.07798,312.54342,307.20583,326.16138,326.9412,330.23679,330.7081498,340.9776821,348.8821924,356.08696,,,,,,
Samoa,WSM,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.228551141,0.242263365,0.242263365
Samoa,WSM,Access to electricity (% of population),ATEP,84.4830246,85.32783508,86.17539978,87.0220871,87.86341858,88.69494629,89.51218414,90.31066895,91.08592987,91.83616638,96.37172973,93.2999115,98.1,97.9,96.69391632,96.6685747,97.28211975,98.20394897,97.9,99.67809296,99.94758606,96.8,100
Samoa,WSM,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,313.567389,317.147674,315.1330193,318.6007932,,,,,,,,,,,
Samoa,WSM,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,14.39316464,15.18718915,15.95483977,17.11896472,,,,,,,,,,,
Samoa,WSM,Total natural resources rents (% of GDP),NRPGDP,1.851564871,1.295102102,1.291912616,1.066863557,0.453318231,0.53730979,0.554184166,0.549251177,0.391074926,0.309647101,0.267294211,0.332325221,0.484963506,0.476381239,0.421173837,0.483401233,0.401122175,0.36497819,0.541403562,0.408666137,0.457963433,0.465520777,0.268609116
San Marino,SMR,CO2 emissions (metric tons per capita),CO2PC,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,CO2 emissions (kt),CO2T,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
San Marino,SMR,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,Total natural resources rents (% of GDP),NRPGDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita),CO2PC,0.356269525,0.350955592,0.345822935,0.340606892,0.335092997,0.354654416,0.397919252,0.438825915,0.477048466,0.48902027,0.521650658,0.507161756,0.492876344,0.521247925,0.548918618,0.556437103,0.603368294,0.591799549,0.580793656,0.570003811,0.595447455,,
Sao Tome and Principe,STP,CO2 emissions (kt),CO2T,47.671,47.671,47.671,47.671,47.671,51.338,58.672,66.006,73.34,77.007,84.341,84.341,84.341,91.675,99.009,102.676,113.677,113.677,113.677,113.677,121.011,,
Sao Tome and Principe,STP,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,107.838554,111.486002,104.971686,109.358465,206.896072,187.961641,190.503443,210.28072,170.011514,177.245483,155.275431,169.708684,175.963732,177.0241268,185.4516318,190.7363006,195.4869613,,,,,,
Sao Tome and Principe,STP,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.244162519,0.244688365,0.244688365
Sao Tome and Principe,STP,Access to electricity (% of population),ATEP,,,,,52.9,52.20650864,53.16617966,54.10709763,55.02479172,55.91746902,56.79403687,57.66608047,58.54518127,56.9,60.37090302,61.34069061,57.9,63.42472458,68.6,66.16640472,68.07398224,69.74932861,71
Sao Tome and Principe,STP,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,247.1753709,273.0644178,272.1408205,264.5820806,,,,,,,,,,,
Sao Tome and Principe,STP,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,8.445758936,8.242133567,9.055035163,9.600807936,,,,,,,,,,,
Sao Tome and Principe,STP,Total natural resources rents (% of GDP),NRPGDP,,,,,,2.965313992,3.191138395,4.008662942,3.060730567,2.712065633,2.683484077,3.614185709,3.519154983,3.51016262,3.95977166,3.794982483,3.786983093,3.229189974,3.036643093,3.526710645,3.229792151,3.05115485,1.904152098
Senegal,SEN,CO2 emissions (metric tons per capita),CO2PC,0.419656494,0.357427879,0.366787323,0.386676821,0.40196621,0.431514759,0.438598018,0.47205185,0.484067421,0.524087845,0.415596435,0.443350349,0.424289035,0.382899379,0.610870294,0.642029816,0.590463462,0.611946233,0.661495375,0.729704491,0.727113125,,
Senegal,SEN,CO2 emissions (kt),CO2T,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4510.41,4976.119,5232.809,5812.195,4730.43,5181.471,5093.463,4723.096,7744.704,8368.094,7913.386,8434.1,9376.519,10637.967,10901.991,,
Senegal,SEN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,12591.4269,13138.6586,44963.523,56357.769,48632.878,58818.338,55038.558,34578.804,49186.654,50288.842,58446.314,47429.886,51876.505,47324.75514,53407.57105,53810.04589,54185.37188,,,,,,
Senegal,SEN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,14.48995146,14.57707227,14.57707227
Senegal,SEN,Access to electricity (% of population),ATEP,30.64533234,32.2,33.94012451,36.2,37.74,38.86329269,36.8,42.08143234,36.8,47.1,49.9,48.27550888,49.81338501,53.5,56.5,56.5,56.5,57,61,60.5,64.5,61.7,66.95944977
Senegal,SEN,Energy use (kg of oil equivalent per capita),EUPC,214.2820358,221.7877866,228.7557444,235.597711,244.7353643,258.2410465,255.9204621,242.5622544,253.1207207,251.7239675,245.8876386,256.9281634,261.1041291,304.7620916,302.1929544,311.2630391,300.3242578,269.310542,279.2105896,,,,
Senegal,SEN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,7.559360136,7.478643011,7.584797588,7.761585476,7.69892572,7.612678289,7.66520523,8.57316765,8.71008621,9.298159863,9.790409813,9.833222172,9.99271912,8.57112744,8.811214498,8.618734862,9.205995643,10.20836975,10.13822259,,,,
Senegal,SEN,Total natural resources rents (% of GDP),NRPGDP,3.086497474,3.124971658,2.99909368,2.215170582,2.464287792,2.314926137,2.507869721,2.818374922,1.971401426,1.928634704,1.917924513,2.17737343,3.028393363,3.918639435,3.194543813,3.872005557,5.06047679,3.827165672,3.687548397,4.106948471,4.275357756,3.641516424,2.589823393
Serbia,SRB,CO2 emissions (metric tons per capita),CO2PC,,,,,,,,,,,8.239355392,8.10193903,7.047910798,6.274286701,6.273911614,6.774783563,6.08341611,6.226209679,5.238295195,6.189892639,6.406826438,,
Serbia,SRB,CO2 emissions (kt),CO2T,,,,,,,,,,,61066.551,59805.103,51803.709,45932.842,45745.825,49009.455,43794.981,44605.388,37352.062,43919.659,45221.444,,
Serbia,SRB,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,6.149650149,6.61310734,6.61310734
Serbia,SRB,Access to electricity (% of population),ATEP,,,,,,,100,100,100,99.69072165,100,100,100,100,99.718398,100,100,100,99.66079793,99.9,100,100,100
Serbia,SRB,Energy use (kg of oil equivalent per capita),EUPC,2175.794594,2299.904259,2302.983782,1686.92925,1826.357648,1994.463468,2119.78208,2223.783121,2424.404444,2159.573829,2300.733353,2248.155036,2289.995459,2070.229279,2141.055205,2237.461224,2020.395115,2080.972545,1859.428888,,,,
Serbia,SRB,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,2.403324155,2.486485281,2.604862442,3.279357315,3.297119281,3.25138361,3.408173972,3.434653747,3.497982862,4.251631936,4.431427409,4.991923929,5.516186662,6.058833006,5.982136746,6.143970973,6.896631435,7.029901406,7.883929587,,,,
Serbia,SRB,Total natural resources rents (% of GDP),NRPGDP,0.488922762,0.284062749,0.173096055,0.265109443,1.945858433,1.490610629,0.694761164,0.565274184,1.849647641,1.288586167,1.466986317,1.461990501,2.712128041,1.137740225,2.183473971,2.832138773,2.124572458,1.571378625,1.410854426,1.167604753,1.091733237,1.312295982,1.290372516
Seychelles,SYC,CO2 emissions (metric tons per capita),CO2PC,3.07114909,4.410701121,5.487989245,6.338925507,7.050966955,7.812504618,6.43848166,6.644640678,8.936853592,8.320210481,8.669030733,7.546775958,7.970272322,6.006792825,4.942709146,3.732379547,4.775658811,3.669079145,5.338401252,5.259936416,6.390728477,,
Seychelles,SYC,CO2 emissions (kt),CO2T,234.688,341.031,432.706,509.713,572.052,634.391,539.049,550.05,737.067,689.396,733.4,641.725,693.063,524.381,443.707,326.363,421.705,330.03,487.711,491.378,605.055,,
Seychelles,SYC,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,396.056273,447.493605,,,,,680.722274,697.085541,,,,786.5191,806.416085,805.9422307,854.0721844,883.831427,910.2873583,,,,,,
Seychelles,SYC,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.051367065,0.051368668,0.051368668
Seychelles,SYC,Access to electricity (% of population),ATEP,92.50496674,92,93.27305603,93.65759277,94.03678894,94.40617371,96.1,95.09760284,95.41072083,95.69882202,99,96.23827362,96.51280212,96.80596924,97,98.3265152,98.6097641,98,100,100,100,100,100
Seychelles,SYC,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,3103.9709,2751.695672,2872.340426,2410.828737,,,,,,,,,,,
Seychelles,SYC,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,4.441499932,5.605389999,5.928212416,7.967865175,,,,,,,,,,,
Seychelles,SYC,Total natural resources rents (% of GDP),NRPGDP,0.111417504,0.088629743,0.082036678,0.074372617,0.106691975,0.099596341,0.103564635,0.118654334,0.065813676,0.089150689,0.1026628,0.107701101,0.178606459,0.161164193,0.147076426,0.149876294,0.164496344,0.129577621,0.127854122,0.116328675,0.101769728,0.110469506,0.094351556
Sierra Leone,SLE,CO2 emissions (metric tons per capita),CO2PC,0.117339483,0.110805916,0.102105611,0.089571749,0.092783381,0.119557508,0.122583706,0.125498407,0.118094601,0.096779913,0.125814065,0.107139285,0.108211601,0.104057657,0.113171356,0.136885898,0.153506825,0.1736274,0.186560088,0.148788315,0.149104947,,
Sierra Leone,SLE,CO2 emissions (kt),CO2T,506.046,480.377,447.374,399.703,425.372,568.385,608.722,652.726,641.725,546.383,733.4,641.725,663.727,652.726,726.066,898.415,1030.427,1191.775,1309.119,1067.097,1092.766,,
Sierra Leone,SLE,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,8920.9573,9166.1849,18981.615,25037.1383,14763.8481,32393.5922,22463.6343,20892.187,21206.3301,14869.1843,26983.2073,28565.22,33083.703,17509.10384,11647.49051,11731.16616,11810.88702,,,,,,
Sierra Leone,SLE,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,3.297283944,3.296949796,3.296949796
Sierra Leone,SLE,Access to electricity (% of population),ATEP,,,,,,,,,16.8,11.33248552,12.33273029,13.03008556,12.1,14.45755959,11.46217307,14.2,16.85102844,13.5,18.66578293,19.65712738,20.3,23.4,26.1
Sierra Leone,SLE,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Total natural resources rents (% of GDP),NRPGDP,14.60718525,16.22270013,21.65614229,13.36678038,14.25444673,8.040941489,8.424433535,12.87893185,11.1090372,9.804756815,9.162901051,11.93198196,11.48081726,12.26353469,10.46579601,12.13098214,27.98108557,53.62518762,36.83943331,12.51272976,17.47202296,18.57873142,7.880184192
Singapore,SGP,CO2 emissions (metric tons per capita),CO2PC,13.53932406,15.39235856,12.37953887,12.64782052,12.16662434,11.97221516,11.3102312,7.566013727,6.833825574,7.116921432,6.997632098,4.342606098,7.466761968,11.75775553,11.48769878,9.020910209,9.410410138,10.39280429,10.35594282,11.10236022,6.694046297,,
Singapore,SGP,CO2 emissions (kt),CO2T,49698.851,58429.978,48617.086,50069.218,49005.788,49541.17,47230.96,31132.83,28474.255,30359.093,30799.133,19926.478,36134.618,58642.664,58319.968,46761.584,49992.211,56112.434,56644.149,61451.586,37535.412,,
Singapore,SGP,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,49851.518,,43165.6467,44836.6314,47597.8146,48418.7996,49828.815,50059.9548,49828.21529,52731.99882,54413.55401,55910.2813,,,,,,
Singapore,SGP,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,2.486652527,2.463062829,2.463062829
Singapore,SGP,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Singapore,SGP,Energy use (kg of oil equivalent per capita),EUPC,5359.409803,5818.349026,5083.249623,4587.493492,4634.72585,5145.885754,5065.984507,6216.739177,7370.652877,5055.96632,5264.398658,4677.204306,5094.135714,4257.776277,5006.620992,5069.171794,4898.330465,4880.40607,5121.804318,,,,
Singapore,SGP,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,6.887752948,6.760004527,7.397271577,8.720994777,9.457564996,8.382702676,8.906542774,7.842787218,7.367284643,11.61345101,12.14005414,14.6729495,13.26561886,15.53604519,15.03895675,15.79200602,16.75365959,17.00714789,16.48309582,,,,
Singapore,SGP,Total natural resources rents (% of GDP),NRPGDP,0.000831818,0.000727258,0.000709947,0.000371765,0.000326034,0.000402379,0.000433988,0.000593717,0.000555645,0.000311137,0.000323625,0.000395166,0.000620723,0.000577562,0.000453216,0.000514112,0.000393117,0.000335629,0.000490477,0.000382737,0.000423973,0.000412995,0.000187593
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita),CO2PC,,,,,,,,,,,,,,,,,20.11345266,19.53355916,19.46132413,,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (kt),CO2T,,,,,,,,,,,,,,,,,696.73,715.065,733.4,,,,
Sint Maarten (Dutch part),SXM,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,5.056179775,8.098450743,8.098450743
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,99.99294281,99.95942688,99.88710022,100,100,100,100,100,100,100,100,100
Sint Maarten (Dutch part),SXM,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Total natural resources rents (% of GDP),NRPGDP,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,CO2 emissions (metric tons per capita),CO2PC,7.688376418,7.625149374,7.509487589,7.272131497,6.659329488,7.317137791,7.300020532,7.349868072,7.212801455,7.325390806,7.277962961,6.843273815,7.010558568,6.319073237,6.721959562,6.395396289,6.066482246,6.11280356,5.661581328,5.767758994,5.970322225,,
Slovakia,SVK,CO2 emissions (kt),CO2T,41312.422,41048.398,40480.013,39240.567,35885.262,39357.911,39251.568,39493.59,38749.189,39357.911,39104.888,36780.01,37711.428,34037.094,36240.961,34524.805,32804.982,33091.008,30678.122,31283.177,32423.614,,
Slovakia,SVK,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,54863.255,54885.143,53026.068,52301.806,50421.399,50059.67704,49587.27692,49336.11102,48357.39172,48958.78596,48387.52,48141.598,49160.98894,46722.85803,49973.282,48551.74999,46301.27397,,,,,,
Slovakia,SVK,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,37.28351573,37.63041334,37.63041334
Slovakia,SVK,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovakia,SVK,Energy use (kg of oil equivalent per capita),EUPC,3364.258794,3361.884022,3256.502531,3271.413931,3292.609005,3456.705473,3483.867506,3468.783673,3416.24785,3504.475593,3469.291394,3320.454722,3405.692968,3106.686165,3306.805544,3213.949767,3080.725034,3130.926574,2943.18916,3003.66422,,,
Slovakia,SVK,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,2.789423986,2.999098195,3.261964829,3.275090635,3.456685699,3.584726998,3.82109919,4.083995217,4.453343509,4.748041092,5.444557503,6.383649638,6.966528686,7.434792174,7.623474295,8.115484173,8.753499602,8.943837151,9.852192711,9.961053394,,,
Slovakia,SVK,Total natural resources rents (% of GDP),NRPGDP,0.473225951,0.362793915,0.314634436,0.340398739,0.391665053,0.360350792,0.257258906,0.263166843,0.304021383,0.330270624,0.306830396,0.336331651,0.395870047,0.269617491,0.335027711,0.358061037,0.527027596,0.470761306,0.442706238,0.31304822,0.324549427,0.337448046,0.276491332
Slovenia,SVN,CO2 emissions (metric tons per capita),CO2PC,7.519770415,7.985964946,7.666612166,7.703668853,7.23840366,7.611741112,7.731011817,7.772287175,7.884828934,7.931674693,8.094608116,8.049468764,8.58644121,7.491602314,7.485854369,7.384577389,7.133786936,6.743161616,6.053631946,6.072183553,6.117461533,,
Slovenia,SVN,CO2 emissions (kt),CO2T,14954.026,15859.775,15192.381,15276.722,14396.642,15163.045,15419.735,15511.41,15746.098,15867.109,16244.81,16244.81,17355.911,15280.389,15335.394,15159.378,14675.334,13890.596,12482.468,12530.139,12632.815,,
Slovenia,SVN,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,20088.2004,21798.4558,21456.2578,21132.2618,20927.0855,21694.4131,22342.2576,21936.4936,22064.4812,22366.8829,22781.6492,22932.5376,23252.2604,21453.1576,21893.6609,21513.47647,21074.74834,,,,,,
Slovenia,SVN,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,55.09202334,55.07325819,55.07325819
Slovenia,SVN,Access to electricity (% of population),ATEP,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EUPC,3180.206152,3310.400633,3253.808861,3242.486177,3224.379501,3381.112015,3424.452879,3463.52493,3571.194865,3645.837437,3648.982893,3632.565326,3836.621785,3496.229535,3579.072461,3567.983036,3424.040145,3330.990076,3236.236045,3174.872585,,,
Slovenia,SVN,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,4.488117046,4.614995139,4.934345925,5.268565783,5.585279583,5.606555423,5.910878729,6.089351757,6.368201829,6.54243187,7.03922983,7.580506061,7.716239215,7.88220431,7.780823969,8.108610111,8.482032641,8.998435501,9.538866522,9.962052438,,,
Slovenia,SVN,Total natural resources rents (% of GDP),NRPGDP,0.192057218,0.182359327,0.135744117,0.131242891,0.166528473,0.207377065,0.138768466,0.147474927,0.244006639,0.189751704,0.212347617,0.227931206,0.389092442,0.196797956,0.276844757,0.35200527,0.24210279,0.19535715,0.259560713,0.255780282,0.268906,0.245935127,0.229481858
Solomon Is.,SLB,CO2 emissions (metric tons per capita),CO2PC,0.387020564,0.37635099,0.366049558,0.383514366,0.373222508,0.371938275,0.362125429,0.360943767,0.351874104,0.343353521,0.343010905,0.365111393,0.356967181,0.348776449,0.354292134,0.338583361,0.329728233,0.340169953,0.33104744,0.316163669,0.272315022,,
Solomon Is.,SLB,CO2 emissions (kt),CO2T,143.013,143.013,143.013,154.014,154.014,157.681,157.681,161.348,161.348,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682,,
Solomon Is.,SLB,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,4053.1942,4059.3587,3887.4294,3784.0526,4086.0635,4147.1425,4329.7699,4401.7588,4422.7358,4323.8015,4336.3667,4406.1073,4411.7304,4419.517056,4479.829996,4536.577382,4591.464527,,,,,,
Solomon Is.,SLB,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.155282525,0.155319976,0.155319976
Solomon Is.,SLB,Access to electricity (% of population),ATEP,,,,15.7,4.670693398,7.653272152,10.62156582,13.571105,16.49742126,19.39871979,14.4,12.9,28.05229759,21.2,33.89525986,38.10498047,42.25375366,44.7,50.11717987,55.1,58.67827606,62.9,66.66609955
Solomon Is.,SLB,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,126.4886956,123.4257892,122.6412349,130.0464103,,,,,,,,,,,
Solomon Is.,SLB,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,12.82790732,13.96035149,14.8266429,14.66052482,,,,,,,,,,,
Solomon Is.,SLB,Total natural resources rents (% of GDP),NRPGDP,8.285285498,5.102759521,5.731465425,5.059307495,4.911432469,5.608136904,7.128105488,12.03531437,9.250669443,11.96896381,16.80650946,22.46386706,23.78108971,17.5499461,20.94755974,23.86472374,25.89272391,22.43573499,25.19837636,20.88890712,18.72095275,23.23373504,22.08158907
Somalia,SOM,CO2 emissions (metric tons per capita),CO2PC,0.073982589,0.067923434,0.062340742,0.057446916,0.054143738,0.05468532,0.061751277,0.060522574,0.058641634,0.056864343,0.05518945,0.054938209,0.052766349,0.051010131,0.050846475,0.049480774,0.047872402,0.048280633,0.046986287,0.04571391,0.045496236,,
Somalia,SOM,CO2 emissions (kt),CO2T,568.385,539.049,513.38,491.378,480.377,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392,,
Somalia,SOM,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,19206.201,19652.854,20919.889,21185.954,20491.617,20649.5067,20910.997,21516.575,21192.85,21219.932,21176.8067,21272.603,21450.946,21130.62112,21461.80546,21690.26568,21916.32322,,,,,,
Somalia,SOM,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,0.827283619,,
Somalia,SOM,Access to electricity (% of population),ATEP,,,,,,,7.4,9.923231125,11.52998543,13.11172104,15.23378582,16.238451,17.80661201,19.39341736,21.01045036,22.66929626,24.37812614,26.13145065,27.92037392,29.73599434,31.56941414,33.41173553,35.25553513
Somalia,SOM,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Total natural resources rents (% of GDP),NRPGDP,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,CO2 emissions (metric tons per capita),CO2PC,8.626706188,8.982420083,8.647141174,8.462992931,8.420829921,8.163976697,7.727642398,8.657235861,9.519375403,8.707407369,9.236950117,9.498785998,9.979458339,9.967159109,9.17305524,9.179456987,8.794996821,8.553336036,8.882321727,8.376655342,8.480658464,,
South Africa,ZAF,CO2 emissions (kt),CO2T,364400.791,386131.433,377726.669,375236.776,378665.421,372042.819,356637.752,404459.099,450186.589,416915.898,447894.714,466578.079,496772.157,503112.4,469816.04,477370.06,464674.906,459222.077,484495.041,463952.507,476643.994,,
South Africa,ZAF,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,383673.271,403030.554,457895.896,430853.836,420482.753,416031.241,434071.075,456334.126,472713.791,498312.886,480054.73,502130.255,,,,,,,,,,,
South Africa,ZAF,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,12.98500928,10.26064859,10.26064859
South Africa,ZAF,Access to electricity (% of population),ATEP,57.6,68.52000427,64.9,70.67778778,71.75089264,70.2,77.1,78.8,80.9,80.9,80.7,82,81.9,82.7,82.9,84.7,85.3,85.4,86,85.5,84.2,84.4,91.22987366
South Africa,ZAF,Energy use (kg of oil equivalent per capita),EUPC,2504.902877,2527.93988,2471.476979,2464.323805,2424.881562,2461.026369,2384.137081,2518.333171,2716.293461,2678.553889,2625.795062,2775.615654,2950.153669,2852.095561,2768.094669,2716.659598,2636.617553,2602.743258,2695.416479,,,,
South Africa,ZAF,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,2.79326546,2.83858131,2.903855766,2.980457855,3.181560908,3.246515382,3.485856351,3.418426231,3.361664972,3.655195173,4.00580334,4.047365028,3.952769811,4.000417175,4.234521018,4.48061831,4.57300631,4.783605708,4.64518706,,,,
South Africa,ZAF,Total natural resources rents (% of GDP),NRPGDP,4.094591614,3.202703195,2.900605026,2.255295575,3.054359676,4.580072878,4.208613912,3.747118926,5.587368037,4.918177186,5.715616598,7.167750002,12.96010392,6.039803548,7.690357706,8.664772985,7.293230483,6.997347009,5.800954252,4.508250468,5.001995476,5.269246464,5.168947628
S. Sudan,SSD,CO2 emissions (metric tons per capita),CO2PC,,,,,,,,,,,,,,,,,0.13161632,0.139880248,0.145569875,0.181371037,0.159441965,,
S. Sudan,SSD,CO2 emissions (kt),CO2T,,,,,,,,,,,,,,,,,1331.121,1448.465,1536.473,1943.51,1727.157,,
S. Sudan,SSD,Total greenhouse gas emissions (kt of CO2 equivalent),GHGT,,,,,,,,,,,,,,,,,,,,,,,
S. Sudan,SSD,Terrestrial and marine protected areas (% of total territorial area),TPAP,,,,,,,,,,,,,,,,,,,,,15.50158188,15.50150125,15.50150125
S. Sudan,SSD,Access to electricity (% of population),ATEP,,,,,,,,,,,,,,3,1.5,5.445202827,8.7647686,11.84386253,14.96977425,18.39523125,21.87245178,25.11744118,28.20185661
S. Sudan,SSD,Energy use (kg of oil equivalent per capita),EUPC,,,,,,,,,,,,,,,,,63.66971281,65.39330235,66.34199545,,,,
S. Sudan,SSD,GDP per unit of energy use (PPP $ per kg of oil equivalent),GDPPUE,,,,,,,,,,,,,,,,,23.85973482,32.10169187,22.54242735,,,,
